"TRIP_ID","CALL_TYPE","ORIGIN_CALL","ORIGIN_STAND","TAXI_ID","TIMESTAMP","DAY_TYPE","MISSING_DATA","POLYLINE"
"T81","A",4785,NA,20000633,1412065294,"A","False","[[-8.609949, 41.157558], [-8.60994, 41.157540000000004], [-8.60994, 41.157540000000004], [-8.610002999999999, 41.157171], [-8.60994, 41.155101], [-8.60994, 41.153867999999996], [-8.609859, 41.153832], [-8.609805, 41.15384100000001], [-8.609913, 41.153571], [-8.61129, 41.153625], [-8.611875, 41.154084000000005], [-8.612307, 41.15511], [-8.612982, 41.155136999999996], [-8.613144, 41.155155], [-8.614395, 41.155407000000004], [-8.616446999999999, 41.15592900000001], [-8.618301, 41.15619], [-8.618867999999999, 41.156352], [-8.620235999999998, 41.156532], [-8.620425000000001, 41.156532], [-8.620434000000001, 41.156541000000004], [-8.620461, 41.156549999999996], [-8.621001, 41.15664], [-8.622522000000002, 41.156982000000006], [-8.624286000000001, 41.157234], [-8.624619000000001, 41.157252], [-8.625456, 41.157378], [-8.625509999999998, 41.157396], [-8.625509999999998, 41.157414], [-8.625528000000001, 41.157422999999994], [-8.625509999999998, 41.157422999999994], [-8.625509999999998, 41.157414], [-8.625519, 41.157405000000004]]"
"T82","B",NA,59,20000617,1412065511,"A","False","[[-8.640549, 41.161410000000004], [-8.640738, 41.161509], [-8.640566999999999, 41.16168], [-8.639766, 41.162094], [-8.639019000000001, 41.162724], [-8.638902, 41.162823], [-8.638686, 41.162985000000006], [-8.637768000000001, 41.163543], [-8.637111, 41.163957], [-8.637093, 41.163965999999995], [-8.637093, 41.16397500000001], [-8.636598000000001, 41.164389], [-8.638407, 41.16476699999999], [-8.638658999999999, 41.16479400000001], [-8.638857, 41.164911000000004], [-8.639325, 41.165388], [-8.640414, 41.165955000000004], [-8.640477, 41.16747600000001], [-8.639658, 41.168835]]"
"T83","A",4785,NA,20000188,1412065076,"A","False","[[-8.623656, 41.157882], [-8.623701, 41.157873], [-8.623764000000001, 41.157873], [-8.623827, 41.15722500000001], [-8.623790999999999, 41.157216], [-8.623800000000001, 41.157126000000005], [-8.625204, 41.157297], [-8.627292, 41.157621], [-8.627616, 41.157702], [-8.627607000000001, 41.15771099999999], [-8.627625, 41.157728999999996], [-8.627922, 41.157918], [-8.627922, 41.157954], [-8.628165, 41.158422], [-8.62902, 41.158835999999994], [-8.62929, 41.158899000000005], [-8.630874000000002, 41.158233], [-8.632935, 41.158539000000005], [-8.633664, 41.158674000000005], [-8.634762, 41.15884500000001], [-8.635266, 41.158917], [-8.635311, 41.158989], [-8.63532, 41.158998], [-8.635581, 41.159016], [-8.635617, 41.159016], [-8.636022, 41.159079], [-8.637219, 41.159259], [-8.637669, 41.15934], [-8.637669, 41.159358000000005], [-8.637669, 41.159376], [-8.637678, 41.159366999999996], [-8.637678, 41.159358000000005], [-8.63766, 41.15934], [-8.637849, 41.159376], [-8.638083, 41.159412], [-8.638569, 41.159484], [-8.639783999999999, 41.159673], [-8.641296, 41.159997000000004], [-8.643537, 41.160384], [-8.643627, 41.160384], [-8.643582, 41.160357], [-8.643500999999999, 41.160312000000005], [-8.645508, 41.160726], [-8.646363000000001, 41.16084300000001], [-8.646345, 41.160825], [-8.646354, 41.160825], [-8.648586, 41.161185], [-8.650583999999998, 41.161545], [-8.652528, 41.161815]]"
"T84","A",45085,NA,20000436,1412064356,"A","False","[[-8.564283, 41.158665], [-8.563716000000001, 41.158566], [-8.562753, 41.158187999999996], [-8.562258, 41.157540000000004], [-8.561763, 41.155839], [-8.562591000000001, 41.155280999999995], [-8.565228, 41.154939], [-8.567820000000001, 41.154786], [-8.568945, 41.155785], [-8.571447000000001, 41.156181], [-8.571996, 41.157999000000004], [-8.57133, 41.159439], [-8.57007, 41.160654], [-8.568558000000001, 41.161842], [-8.566857, 41.161995], [-8.567307, 41.161707], [-8.567271, 41.161698], [-8.567433000000001, 41.16168], [-8.567406, 41.161653], [-8.56746, 41.161644], [-8.567469, 41.161653], [-8.567721, 41.161482], [-8.568216, 41.160978], [-8.568666, 41.16039299999999], [-8.569314, 41.160681000000004], [-8.569467000000001, 41.161167], [-8.570385, 41.160303], [-8.571924000000001, 41.159538], [-8.574029999999999, 41.161077], [-8.575371, 41.163066], [-8.576388, 41.164686], [-8.57709, 41.165514], [-8.577666, 41.165811000000005], [-8.57709, 41.165766000000005], [-8.576811000000001, 41.16654], [-8.575317, 41.16744], [-8.57367, 41.168619], [-8.571312, 41.168763], [-8.570484, 41.1687], [-8.570187, 41.168673000000005], [-8.569539, 41.16902399999999], [-8.569557, 41.169186], [-8.569683, 41.169366000000004], [-8.569818, 41.169492], [-8.5698, 41.170167], [-8.568315, 41.170779], [-8.568062999999999, 41.17088699999999], [-8.567811, 41.170950000000005], [-8.567793, 41.170950000000005], [-8.567793, 41.170932], [-8.567388000000001, 41.171148], [-8.567037, 41.172003000000004], [-8.567118, 41.172255], [-8.567145000000002, 41.172318], [-8.567307, 41.172696], [-8.567307, 41.172741], [-8.567325, 41.172732], [-8.567649000000001, 41.17338], [-8.567585999999999, 41.17424400000001], [-8.567505, 41.174298], [-8.567415, 41.174369999999996], [-8.567334, 41.174478], [-8.567136, 41.17466700000001], [-8.566749, 41.175009], [-8.566506, 41.175216], [-8.566029, 41.175656999999994], [-8.566082999999999, 41.17607999999999], [-8.566343999999999, 41.176278], [-8.566461000000002, 41.176359], [-8.567316, 41.176989], [-8.567793, 41.17734900000001], [-8.567793, 41.17734], [-8.567946, 41.17745700000001], [-8.568036000000001, 41.177538], [-8.56827, 41.177709], [-8.568287999999999, 41.177735999999996], [-8.56827, 41.177735999999996], [-8.568261, 41.177735999999996], [-8.568414, 41.177835], [-8.568414, 41.177844], [-8.568558000000001, 41.177934], [-8.568783, 41.178078], [-8.568990000000001, 41.178222], [-8.569575, 41.178636000000004], [-8.569872000000002, 41.178852], [-8.570259, 41.179238999999995], [-8.570295000000002, 41.179329], [-8.570457, 41.179671], [-8.570808, 41.179797], [-8.571321, 41.180049], [-8.572688999999999, 41.180139], [-8.573175, 41.18013], [-8.574174, 41.180166], [-8.575209000000001, 41.180589], [-8.575605, 41.180796], [-8.576414999999999, 41.181048000000004], [-8.577774, 41.180913000000004]]"
"T85","B",NA,7,20000578,1412065383,"A","False","[[-8.641647, 41.159835], [-8.640683999999998, 41.159538], [-8.641215, 41.157846], [-8.641746000000001, 41.156172], [-8.642223, 41.154741], [-8.642385, 41.15423700000001], [-8.641386, 41.153679000000004], [-8.63919, 41.153166000000006], [-8.636724, 41.152608], [-8.634636, 41.15241], [-8.634114, 41.152544999999996], [-8.633412, 41.152608], [-8.633286, 41.152644], [-8.632611, 41.15266200000001], [-8.632566, 41.152644], [-8.632557, 41.152644], [-8.632566, 41.152644], [-8.632584, 41.152652999999994], [-8.632530000000001, 41.152652999999994], [-8.632053, 41.152652999999994], [-8.630460000000001, 41.152590000000004], [-8.627094, 41.15241], [-8.626437000000001, 41.152527000000006], [-8.625924, 41.151681], [-8.625573, 41.149314000000004]]"
"T86","A",36752,NA,20000116,1412065159,"A","False","[[-8.615574, 41.176404], [-8.615637, 41.176431], [-8.615637, 41.176449000000005], [-8.61624, 41.176305000000006], [-8.61651, 41.175531], [-8.616285, 41.175431999999994], [-8.614269, 41.175684000000004], [-8.613738, 41.17520699999999], [-8.613486, 41.174307000000006], [-8.611641, 41.174234999999996], [-8.608824, 41.173686000000004], [-8.605269, 41.17170599999999], [-8.601182999999999, 41.171192999999995], [-8.597574, 41.171571], [-8.596206, 41.171814], [-8.595009000000001, 41.171769000000005], [-8.593992, 41.171301], [-8.592191999999999, 41.170104], [-8.589680999999999, 41.168529], [-8.586738, 41.166872999999995], [-8.583615000000002, 41.166216], [-8.58177, 41.163911999999996], [-8.581437, 41.161509], [-8.582625, 41.158827], [-8.583309, 41.15628], [-8.582589, 41.15401200000001], [-8.582544, 41.152590000000004], [-8.58231, 41.151681], [-8.582165999999999, 41.151519], [-8.582075999999999, 41.151492], [-8.582130000000001, 41.151519], [-8.582175000000001, 41.151537000000005], [-8.582238, 41.151410999999996], [-8.58321, 41.150898], [-8.583813, 41.150025], [-8.584155, 41.148954], [-8.584209000000001, 41.148828], [-8.584209000000001, 41.14881900000001], [-8.584209000000001, 41.14881900000001], [-8.584209000000001, 41.14881900000001], [-8.584200000000001, 41.148855000000005], [-8.584190999999999, 41.148918]]"
"T87","C",NA,NA,20000477,1412065034,"A","False","[[-8.612784000000001, 41.147433], [-8.613639000000001, 41.146101], [-8.613504, 41.146002], [-8.612712, 41.146065], [-8.612577000000002, 41.14602], [-8.610984, 41.147793], [-8.611047000000001, 41.14782], [-8.611172999999999, 41.147937], [-8.610669000000001, 41.148783], [-8.610282, 41.150322], [-8.61021, 41.15051100000001], [-8.609688, 41.151698999999994], [-8.609922000000001, 41.153796], [-8.609283000000001, 41.15493], [-8.609175, 41.156604], [-8.608275, 41.158989], [-8.607861, 41.16011400000001], [-8.606223, 41.164649999999995], [-8.606313, 41.16492], [-8.606385, 41.165775], [-8.606439, 41.167826999999996], [-8.605881, 41.169627000000006], [-8.605053, 41.170707], [-8.604162, 41.172129000000005], [-8.60688, 41.172776999999996], [-8.609022000000001, 41.173956], [-8.611596, 41.174505], [-8.614583999999999, 41.174433], [-8.618697000000001, 41.173902], [-8.621703, 41.173911000000004], [-8.622387, 41.176512], [-8.622252, 41.180282999999996], [-8.623197, 41.184153], [-8.625159, 41.18706], [-8.627292, 41.190255], [-8.628435000000001, 41.194053], [-8.627445, 41.19831], [-8.627382, 41.202729000000005], [-8.627247, 41.207373000000004], [-8.626986, 41.214240000000004], [-8.626905, 41.217470999999996], [-8.626778999999999, 41.22054], [-8.626724999999999, 41.222952]]"
"T88","C",NA,NA,20000624,1412065239,"A","False","[[-8.585685000000002, 41.14864800000001], [-8.585721, 41.148954], [-8.586108000000001, 41.148990000000005], [-8.586396, 41.148990000000005], [-8.58717, 41.149125], [-8.588403, 41.149449000000004], [-8.590850999999999, 41.150133000000004], [-8.592156000000001, 41.150475], [-8.592102, 41.150456999999996], [-8.592102, 41.150456999999996], [-8.592129000000002, 41.150484000000006], [-8.592426, 41.150547], [-8.592452999999999, 41.150538], [-8.592462000000001, 41.150547], [-8.59248, 41.150538], [-8.59248, 41.150538], [-8.59257, 41.150574000000006], [-8.592894000000001, 41.150664000000006], [-8.593083, 41.150475], [-8.593155000000001, 41.150466], [-8.593128, 41.150493000000004], [-8.593119, 41.15051100000001], [-8.593956, 41.150889], [-8.594109000000001, 41.150943], [-8.59464, 41.152229999999996], [-8.595063000000001, 41.153634000000004], [-8.595207000000002, 41.15398499999999], [-8.595279000000001, 41.155074], [-8.595378, 41.155164], [-8.594964000000001, 41.155758], [-8.594694, 41.156082000000005], [-8.593983, 41.157234], [-8.592777, 41.159376], [-8.591742, 41.161176], [-8.59032, 41.163003], [-8.589114, 41.164488000000006], [-8.588853, 41.165118]]"
"T90","B",NA,16,20000572,1412064941,"A","False","[[-8.627661, 41.17534200000001], [-8.627625, 41.175243], [-8.627148, 41.174001000000004], [-8.625996, 41.170977], [-8.625861, 41.170373999999995], [-8.625888000000002, 41.170338], [-8.625816000000002, 41.170023], [-8.62704, 41.16961799999999], [-8.62668, 41.16807], [-8.626428, 41.167170000000006], [-8.626464, 41.167206], [-8.626464, 41.167215], [-8.626455, 41.167206], [-8.626419, 41.167170000000006], [-8.629137, 41.165721], [-8.630613000000002, 41.165099999999995], [-8.630982, 41.164983], [-8.631261, 41.164758], [-8.633610000000001, 41.163714], [-8.633502, 41.16323700000001], [-8.632935, 41.162445], [-8.632863, 41.162355], [-8.632719, 41.162310000000005], [-8.631782999999999, 41.160069], [-8.630217, 41.158674000000005], [-8.630370000000001, 41.15781], [-8.630181, 41.157197999999994], [-8.630109000000001, 41.157143999999995], [-8.62974, 41.156955], [-8.630289000000001, 41.154966], [-8.630613000000002, 41.152581000000005], [-8.630253, 41.151591], [-8.631036, 41.149008], [-8.632700999999999, 41.147478], [-8.631423, 41.14593]]"
"T91","A",44696,NA,20000249,1412065051,"A","False","[[-8.665452, 41.173415999999996], [-8.665488, 41.173272000000004], [-8.665757999999999, 41.172822000000004], [-8.666253000000001, 41.172003000000004], [-8.665685999999999, 41.171589], [-8.662185, 41.174442000000006], [-8.661258, 41.175234], [-8.660556, 41.175621], [-8.658783000000001, 41.176260000000006], [-8.657145, 41.176224000000005], [-8.656452, 41.176152], [-8.655165, 41.176232999999996], [-8.653464000000001, 41.174955000000004], [-8.65224, 41.175018], [-8.65188, 41.174955000000004], [-8.650421999999999, 41.173793999999994], [-8.648658, 41.172336], [-8.646749999999999, 41.170797], [-8.644365, 41.168889], [-8.642214, 41.167233], [-8.64108, 41.166315], [-8.640611999999999, 41.165946], [-8.640611999999999, 41.165937], [-8.640216, 41.165603999999995], [-8.638821, 41.164695], [-8.63874, 41.164677], [-8.638731, 41.164668], [-8.638065, 41.164605], [-8.636391, 41.164326], [-8.634986999999999, 41.163822], [-8.634393, 41.16361500000001], [-8.634339, 41.163597], [-8.633619000000001, 41.163309000000005], [-8.63325, 41.162850000000006], [-8.631657, 41.160852], [-8.630964, 41.159879999999994], [-8.630559, 41.159466], [-8.630271, 41.159142], [-8.630028000000001, 41.158512], [-8.630316, 41.15781], [-8.630181, 41.15745], [-8.629425, 41.157045]]"
"T92","A",2002,NA,20000612,1412064659,"A","False","[[-8.606961, 41.14509300000001], [-8.606673, 41.145731999999995], [-8.606628, 41.145731999999995], [-8.606556000000001, 41.145714], [-8.607231, 41.146695], [-8.608536, 41.147424], [-8.609049, 41.147549999999995], [-8.609319, 41.147577], [-8.609445000000001, 41.147658], [-8.6103, 41.14791], [-8.610471, 41.147946000000005], [-8.610606, 41.148513], [-8.610479999999999, 41.148855000000005], [-8.610444, 41.148945], [-8.610165, 41.149818], [-8.610147, 41.150556], [-8.60958, 41.151348000000006], [-8.610021, 41.152428], [-8.609913, 41.154002999999996], [-8.609373000000001, 41.155839], [-8.608644, 41.159304], [-8.607726000000001, 41.160771], [-8.606376, 41.163911999999996], [-8.606484, 41.164164], [-8.606394, 41.165631], [-8.606475, 41.167566], [-8.606124, 41.169348], [-8.604558, 41.17088699999999], [-8.600958, 41.171094000000004], [-8.597808, 41.171427], [-8.596098, 41.170959], [-8.594955, 41.172543], [-8.593884, 41.175], [-8.5932, 41.177817000000005], [-8.592903, 41.180930999999994], [-8.593515000000002, 41.18398200000001], [-8.594477999999999, 41.18694300000001], [-8.594253, 41.189904000000006], [-8.592102, 41.192343], [-8.590275, 41.194979999999994], [-8.588151, 41.19753600000001], [-8.586495, 41.199372], [-8.587817999999999, 41.198426999999995], [-8.591211, 41.197797], [-8.594451, 41.196942], [-8.598222, 41.198103], [-8.601921, 41.19912], [-8.605782, 41.199993], [-8.609525999999999, 41.200812], [-8.613603000000001, 41.201415], [-8.617419000000002, 41.202585], [-8.621019, 41.204150999999996], [-8.624457000000001, 41.205645], [-8.627868000000001, 41.206968], [-8.631782999999999, 41.20731], [-8.635698, 41.206427999999995], [-8.639496, 41.205303], [-8.643402, 41.204223], [-8.647443, 41.203331999999996], [-8.650971, 41.20398899999999], [-8.651601000000001, 41.206725000000006], [-8.651826, 41.209758], [-8.65314, 41.212791], [-8.654850000000001, 41.215607999999996], [-8.657288999999999, 41.218155], [-8.659673999999999, 41.220657], [-8.661897, 41.222988], [-8.664084, 41.225328], [-8.666397000000002, 41.227433999999995], [-8.668053, 41.229666]]"
"T93","C",NA,NA,20000560,1412065077,"A","False","[[-8.613197999999999, 41.154453000000004], [-8.613216000000001, 41.15439000000001], [-8.613225, 41.15439000000001], [-8.613243, 41.15412], [-8.611992, 41.15385], [-8.611848, 41.15483100000001], [-8.613333, 41.15529], [-8.616087, 41.15565000000001], [-8.617266, 41.155821], [-8.617797000000001, 41.156000999999996], [-8.619219, 41.156271000000004], [-8.620209000000001, 41.156378999999994], [-8.620470000000001, 41.156451000000004], [-8.620524, 41.156459999999996], [-8.620578, 41.156433], [-8.62119, 41.15637], [-8.622558, 41.15669400000001], [-8.624952, 41.15718], [-8.626905, 41.157540000000004], [-8.627616, 41.157693], [-8.627616, 41.157693], [-8.627589, 41.157675], [-8.627805, 41.157864], [-8.62794, 41.158241999999994], [-8.629119000000001, 41.158809000000005], [-8.629506, 41.158827], [-8.629587, 41.158809000000005], [-8.631620999999999, 41.15838600000001], [-8.633709, 41.158674000000005], [-8.635401, 41.15893500000001], [-8.635815, 41.159034], [-8.636454, 41.159178000000004], [-8.637093, 41.159268000000004], [-8.637264, 41.159304], [-8.638290000000001, 41.159466], [-8.639352, 41.159628000000005], [-8.640981, 41.159952], [-8.643096, 41.160312000000005], [-8.646318, 41.16084300000001], [-8.646606, 41.160879], [-8.649333, 41.161329], [-8.652114, 41.161779]]"
"T94","C",NA,NA,20000372,1412065151,"A","False","[[-8.636283, 41.170967999999995], [-8.640063, 41.168673000000005], [-8.64387, 41.166180000000004], [-8.647929000000001, 41.164083], [-8.649117, 41.15975400000001], [-8.650143000000002, 41.157234], [-8.651052, 41.157855000000005], [-8.652627, 41.156253], [-8.656083, 41.154597], [-8.653176, 41.15457], [-8.653734, 41.153769000000004], [-8.653680000000001, 41.153715], [-8.653734, 41.153733], [-8.653941, 41.153760000000005], [-8.65386, 41.153796], [-8.653734, 41.153867999999996], [-8.653707, 41.153867999999996], [-8.653698, 41.153867999999996], [-8.654957999999999, 41.152536], [-8.650854, 41.153048999999996], [-8.643987000000001, 41.154507], [-8.643806999999999, 41.15457], [-8.643789, 41.154561], [-8.64378, 41.15457], [-8.643771000000001, 41.154561], [-8.643798, 41.154552], [-8.643816000000001, 41.154552], [-8.643806999999999, 41.15454300000001], [-8.643806999999999, 41.15452500000001]]"
"T95","A",2002,NA,20000071,1412065352,"A","False","[[-8.621028, 41.150016], [-8.61759, 41.154921], [-8.606394, 41.153355]]"
"T96","B",NA,60,20000688,1412062316,"A","False","[[-8.609589000000001, 41.151303000000006], [-8.609625, 41.151582], [-8.610021, 41.151717], [-8.610615000000001, 41.151050999999995], [-8.610831000000001, 41.1507], [-8.610876000000001, 41.150529], [-8.6112, 41.149620000000006], [-8.611209, 41.14819800000001], [-8.611236000000002, 41.147918999999995], [-8.611875, 41.14797299999999], [-8.621478, 41.14760400000001], [-8.622215999999998, 41.14764], [-8.622387, 41.147721000000004], [-8.622387, 41.147757000000006], [-8.62326, 41.148018], [-8.625465, 41.148918], [-8.625933000000002, 41.150556], [-8.626176000000001, 41.152248], [-8.627904, 41.15241], [-8.629389, 41.152563], [-8.629866000000002, 41.152635000000004], [-8.63001, 41.15266200000001], [-8.630244000000001, 41.152742999999994], [-8.631216, 41.152823999999995], [-8.631207000000002, 41.152716000000005], [-8.631234, 41.152680000000004], [-8.632458, 41.152734], [-8.633943, 41.152544999999996], [-8.635392, 41.152464], [-8.635446, 41.152464], [-8.636004000000002, 41.15251799999999], [-8.636616, 41.152725000000004], [-8.63676, 41.152742999999994], [-8.637354, 41.152869], [-8.639109, 41.15319300000001], [-8.640738, 41.153571], [-8.642736, 41.154174], [-8.644779000000002, 41.154444], [-8.646129, 41.154273], [-8.647605, 41.154255], [-8.647605, 41.154210000000006], [-8.647983, 41.154210000000006], [-8.649405, 41.15429099999999], [-8.650458, 41.15361600000001], [-8.652114, 41.152139999999996], [-8.653311, 41.152059], [-8.653743, 41.152139999999996], [-8.653815000000002, 41.152167000000006], [-8.654463, 41.152212000000006], [-8.654615999999999, 41.152194], [-8.655156000000002, 41.152077], [-8.656182000000001, 41.151654], [-8.656452, 41.151537000000005], [-8.656452, 41.151519], [-8.65647, 41.15151], [-8.656821, 41.151303000000006], [-8.658297, 41.151177000000004], [-8.660411999999999, 41.151339], [-8.661312, 41.150664000000006], [-8.661456000000001, 41.150619], [-8.662887000000001, 41.15061], [-8.66484, 41.150835], [-8.666568, 41.15124], [-8.667036000000001, 41.151375], [-8.668512, 41.151996000000004], [-8.670159, 41.152905], [-8.670618000000001, 41.153301], [-8.670609, 41.153310000000005], [-8.670618000000001, 41.153310000000005], [-8.670717000000002, 41.153391000000006], [-8.671977, 41.154444], [-8.672022000000002, 41.155199999999994], [-8.670231000000001, 41.156073000000006], [-8.667522, 41.157135], [-8.665208999999999, 41.15802600000001], [-8.663787000000001, 41.158575], [-8.661321, 41.159556], [-8.658567000000001, 41.160609], [-8.657235, 41.16129300000001], [-8.657235, 41.161302], [-8.657037, 41.16137400000001], [-8.657001, 41.161392], [-8.656821, 41.161482], [-8.656794, 41.161473], [-8.656452, 41.161455], [-8.656524, 41.161517999999994], [-8.656604999999999, 41.16159900000001], [-8.656118999999999, 41.161364999999996], [-8.655975, 41.161329], [-8.656011, 41.16121199999999], [-8.656001999999999, 41.161148999999995], [-8.656065, 41.161229999999996], [-8.656020000000002, 41.161364999999996], [-8.656128, 41.161653], [-8.655615000000001, 41.162048999999996], [-8.654526, 41.162085000000005], [-8.654364, 41.162076], [-8.654210999999998, 41.162058], [-8.652816, 41.161833], [-8.651475, 41.16159900000001], [-8.650935, 41.161527], [-8.65089, 41.161554], [-8.650908, 41.161545], [-8.650611, 41.161527], [-8.649261000000001, 41.161257], [-8.647065000000001, 41.160906], [-8.645427, 41.160627000000005], [-8.645427, 41.16061799999999], [-8.645427, 41.16061799999999], [-8.644662, 41.16047400000001], [-8.642970000000002, 41.160294], [-8.640855, 41.160312000000005], [-8.640873, 41.158791], [-8.639811, 41.158629], [-8.639712, 41.158719], [-8.639154000000001, 41.158566], [-8.638947, 41.158449000000005], [-8.638812, 41.158449000000005], [-8.638587, 41.158449000000005], [-8.638236000000001, 41.158422], [-8.638065, 41.158431], [-8.637786, 41.158359000000004], [-8.637687, 41.158322999999996], [-8.637408, 41.158187999999996], [-8.637317999999999, 41.158206], [-8.637327, 41.158187999999996], [-8.637255, 41.158206], [-8.636877, 41.158071], [-8.636877, 41.158062], [-8.636823, 41.158053], [-8.636805, 41.158080000000005], [-8.636706, 41.158098], [-8.63649, 41.15799], [-8.636328, 41.157945000000005], [-8.635608000000001, 41.157855000000005], [-8.633592, 41.15751300000001], [-8.632386, 41.15771099999999], [-8.631288, 41.156532], [-8.630721, 41.155965], [-8.630567999999998, 41.155236], [-8.630613000000002, 41.15429099999999], [-8.630306999999998, 41.153661], [-8.630172, 41.153607], [-8.629802999999999, 41.153553], [-8.629047, 41.153571], [-8.628246, 41.154561], [-8.627391000000001, 41.154686999999996], [-8.627085, 41.15469600000001], [-8.626634999999998, 41.155173000000005], [-8.624808000000002, 41.155614], [-8.622729, 41.155947], [-8.620605, 41.155578], [-8.618634, 41.155199999999994], [-8.618076, 41.155119000000006], [-8.617716, 41.155038000000005], [-8.616726, 41.154876], [-8.614493999999999, 41.154579000000005], [-8.613468000000001, 41.15429099999999], [-8.613279, 41.15401200000001], [-8.612208, 41.15384100000001], [-8.611929, 41.15547], [-8.611542, 41.157018], [-8.6103, 41.157261000000005], [-8.610327, 41.157306], [-8.610282, 41.157270000000004], [-8.609769, 41.15743200000001], [-8.60922, 41.157576], [-8.608518, 41.158881], [-8.607969, 41.159844], [-8.607410999999999, 41.161104], [-8.606151, 41.164452], [-8.606330999999999, 41.165757], [-8.606439, 41.167331999999995], [-8.606358, 41.169123], [-8.605431, 41.170284], [-8.605359, 41.170329], [-8.605359, 41.170338], [-8.604648000000001, 41.171238], [-8.604999, 41.172804000000006], [-8.607564000000002, 41.173173000000006], [-8.610201, 41.174298], [-8.614044, 41.174514], [-8.6184, 41.173902], [-8.622693, 41.173452], [-8.626131, 41.17311], [-8.62974, 41.172551999999996], [-8.632188000000001, 41.172048000000004], [-8.634725999999999, 41.17148099999999], [-8.637156, 41.170671000000006], [-8.638695, 41.169689999999996], [-8.640063, 41.168853], [-8.642277, 41.168277], [-8.643339, 41.168259], [-8.644563, 41.169231], [-8.647074, 41.171265], [-8.650224, 41.173793999999994], [-8.653212, 41.176232999999996], [-8.656731, 41.179067999999994], [-8.659359, 41.181255], [-8.661915, 41.183324999999996], [-8.664192, 41.18517], [-8.666406, 41.186969999999995], [-8.669232000000001, 41.188698], [-8.668602, 41.189418], [-8.670024000000002, 41.187267000000006], [-8.673687, 41.186457], [-8.676162, 41.184297], [-8.676873, 41.183918999999996], [-8.677656, 41.184630000000006], [-8.678303999999999, 41.185746], [-8.678358, 41.185935], [-8.678619, 41.186079], [-8.679806999999998, 41.185602], [-8.680518000000001, 41.18616], [-8.680626, 41.186322000000004], [-8.680635, 41.186322000000004], [-8.680635, 41.186313], [-8.680635, 41.186304], [-8.680635, 41.186304], [-8.680626, 41.186304], [-8.680626, 41.186313], [-8.680626, 41.186331], [-8.680626, 41.18634], [-8.680626, 41.18634], [-8.680635, 41.18634899999999]]"
